"X.Intercept.","x1.cgm","g1","g2","x2.cgm","x1.cgm.g1","x1.cgm.g2","g1.x2.cgm","g2.x2.cgm"
3.24863034298705,1.3858763323329,-0.0740221602748535,-0.117978977310131,0.984547852594245,-0.0798219129614115,-0.0608857676145142,0.225795401802346,0.277459968550903
3.98128860947953,1.45373870031766,-0.175414015130268,-0.227147488105026,0.474031433309031,-0.173158398299329,-0.046548137316636,0.169532569283639,0.145785790346856
3.36017069921974,1.00915851424649,-0.0643319038912128,0.0249398162563508,1.24145380634809,-0.343406238580095,-0.0875540358765563,0.5013780803746,0.1072813004508
3.17363499639582,0.784131306940018,0.0448922703406976,0.073215901810174,1.25091697249565,-0.248889902079125,-0.298519228611387,0.547906887361544,0.845049995335811
2.90581081687512,0.89468024864968,0.254665174510588,-0.147760332078694,0.974875054444382,0.331487217929618,0.394165315184066,0.0588796522210049,-0.158522224640082
3.19761564114075,0.825892678083128,0.00166620435350301,0.0842299164069662,0.806801984140436,-0.245572031091237,-0.11515406432381,0.422314553403395,0.344969944488393
2.57741178689377,0.886306095954643,0.124117021256994,0.12636554197296,0.708865109524082,-0.460850489688495,-0.037139251480756,0.416072054746844,-0.487122252110677
3.41177182416527,0.931603974040195,-0.252840414604081,0.175949043398323,1.42280792903367,-0.0447749321279565,0.302367408105255,-0.194792109167628,0.136022401926347
2.96115442446909,0.481377157261968,-0.0107363920605023,0.281907475152652,1.23088417753855,-0.120703203109977,0.235264449309594,0.0446675417264047,-0.0708580957639952
3.61350834633781,1.26861015500148,-0.00562830849205963,0.232321610962914,1.21280012361103,0.10693997438072,-0.199365409868117,0.119639230176371,0.461929220789211
3.44405310232116,1.77913628160363,-0.217127068785248,0.207079856073567,0.690051767357773,-0.0226757899706673,0.178214889827051,0.152044420492943,0.0675599397887593
3.34690839349889,1.19554768825796,0.231068210821098,-0.0740990609496953,0.674695355419407,0.291195751239642,0.042500413176965,0.313682890598321,-0.36800797444024
3.10740716729696,1.22682451063123,0.0242128844369931,-0.0264645008549322,0.65063245563892,0.248550524776189,-0.11258021520217,-0.293784526997632,-0.0236509271626403
3.01489984144752,0.798653937029732,0.319710578151489,-0.550061946198141,1.24256686959457,0.0704668618858652,-0.32466243509129,-0.0196703162363623,-0.208771765955014
2.7666856362514,0.989427009296138,-0.178810718569512,-0.029902446607076,0.981091457321482,0.189028302110634,0.571925359627596,-0.17594147306671,-0.431362584559063
3.36032998508892,0.775168348546638,-0.305682634380871,0.0732952101193321,1.1453032360432,-0.0952764025948564,-0.145770455092472,-0.441888253955983,-0.0323275513221517
3.65220456800936,1.736114052914,-0.0728309379426655,-0.483576557063326,0.518153846154414,0.0680578402754493,-0.102081683187686,0.0220106581278194,-0.3975669313656
3.31906836849171,0.994420443245893,0.0305354103000892,0.0865108462705363,0.844287824992153,0.125254545358933,0.581909481836412,-0.231031977435937,-0.0891994144641843
3.32112769400407,0.99797185391514,0.0155341132660756,-0.0182236615489597,1.1932516598731,0.147652082641849,0.245906296465871,-0.118957072449259,-0.0869041508750299
3.49813250998292,0.880272538222994,0.457438327425507,0.0859874959662689,1.3888935330448,0.163952606737783,-0.0542717840399492,0.0723095864076212,0.245678451536915
2.76129383802604,0.899059660976521,-0.00314625997419014,-0.253782408127627,1.0134831307339,0.0163417094552531,-0.0823660559523096,-0.359111736946155,-0.0447716617022345
2.11510915572131,0.136559625320935,-0.192119600288795,-0.0540554626820525,0.287374443913123,-0.238133682257663,-0.184239659933534,-0.130066072063678,0.385238142756929
3.75691497146115,1.5483497004143,-0.0889363550772087,-0.0358454905613281,0.838198066217691,-0.587197712659207,-0.0565575251229483,0.581099719771517,-0.0459426960442043
3.24123807375297,1.55290996969196,-0.131579646110725,-0.103649701272653,0.873062825293327,0.494693361764079,0.155191937094601,-0.263574833890444,-0.15576694764049
2.85133073379101,0.594397467140143,0.164022369453536,0.0352062077656216,0.873060278335696,-0.0368788149741484,0.0239318671500563,0.39145332198624,-0.376854774260419
4.45101486387634,1.39886452339587,-0.0914264903119451,-0.249656854535114,1.48895127975418,0.0866580928571607,-0.48048579626643,-0.120600795849465,0.523678535523272
3.09820941746125,0.603600344854357,-0.173336594203612,0.0151055809009632,1.39543764937025,0.0753784495822577,-0.167059066282454,-0.182494560626838,0.367598593011131
3.40623753364935,1.419941212499,-0.171330911480996,0.0305158388447963,0.93417144994587,-0.651593282211707,0.435679879315065,0.111625915704167,-0.168522915095623
