"X.Intercept.","x1.cgm","g1","g2","x2.cgm","x1.cgm.g1","x1.cgm.g2","g1.x2.cgm","g2.x2.cgm"
0.21763845417013,0.307776873761556,0.245594407142238,0.193789680997432,0.305709267217132,0.36338321435083,0.277586768032242,0.345595062779409,0.262213801677174
0.279226947225973,0.3314086390174,0.264469756005669,0.267519991696432,0.301529051220182,0.306826197053445,0.333155395327276,0.30005755045446,0.298981891330625
0.144440179444965,0.208935639733281,0.177250714340322,0.162892140200555,0.21766320517879,0.25787901352399,0.221934183121716,0.280838882860952,0.245493933112072
0.299775200096279,0.328044421432776,0.341921338476425,0.275007982247066,0.30126362522797,0.388372141945551,0.319106355622468,0.363700731295327,0.263884369592785
0.216916496109291,0.280241921595948,0.220049251261701,0.218642840888366,0.295921080644723,0.293992185600062,0.286000984861285,0.320750051254894,0.284707761044899
0.249348535130276,0.319500303797908,0.251577133664,0.27137607049478,0.356392681453362,0.313774955262307,0.368575801050012,0.356824742861655,0.39445681194358
0.229596590336581,0.301646713249493,0.241964484236284,0.216641178245484,0.325395044413178,0.307486750972808,0.286293600661938,0.350013393309934,0.319799053344688
0.157069945253426,0.217521786852868,0.203990426861333,0.158179992970074,0.241212612566141,0.275256216389981,0.210697524107556,0.305567208152409,0.249972965430404
0.185817920104324,0.258280196555923,0.208747254466811,0.211092795346401,0.24401598214196,0.26999588143571,0.291257214287606,0.28191124866106,0.28189330043569
0.209635771190505,0.254112678623929,0.23207681216732,0.216683952068549,0.278873542257754,0.282055897324556,0.277675187404855,0.312956313204878,0.294872755750855
0.203887597064782,0.254185219948674,0.222861138192057,0.181684350195666,0.30605573845918,0.279461442069639,0.229336061577581,0.323924723324902,0.260616228720433
0.232827504245225,0.329467542065399,0.249196824272433,0.242668279684683,0.35968929061445,0.34521579714362,0.339031165212422,0.377729760496251,0.380044793419233
0.234398319228952,0.261094229647661,0.267687808572259,0.229054078888773,0.271065919074776,0.306137876351794,0.276000095770136,0.337091286426296,0.269628958301648
0.268251673221448,0.30285999565581,0.244958499659284,0.223334126555645,0.378254224586376,0.273979602956818,0.241561699490836,0.354260711792067,0.303718876298012
0.200362654275406,0.287847471502649,0.221873779442424,0.196923102579816,0.303599294477545,0.313787588478354,0.27493047748695,0.339688003939961,0.311661123420693
0.274938817157623,0.338088358662327,0.273519006133997,0.294933028324778,0.302745472195068,0.328005550166737,0.35759402075172,0.297721504678064,0.317018438996954
0.210902999794156,0.308196027931291,0.237211019351209,0.20694373201755,0.26638914526289,0.333465683734696,0.306752675935288,0.284229931416424,0.263783583696685
0.222849482710565,0.265311501404309,0.219109852037584,0.22003985497682,0.284611132757477,0.274430325680367,0.254784799917595,0.292214202601808,0.272391784428973
0.210532088300135,0.359358479306897,0.227703273583636,0.191188250989614,0.277701813929773,0.405704966908233,0.313823535962303,0.303069504184593,0.232518951546243
0.184521997940253,0.254824953924142,0.201699874950176,0.175259745043136,0.243694673153368,0.272123894953808,0.245152246965979,0.274167339230915,0.25589634374033
0.230956925342473,0.290065825391402,0.224494639293963,0.217618277041157,0.255624003312837,0.279457557571758,0.270843991841137,0.255630348803129,0.250535993706356
0.237477345798398,0.26974045935024,0.303776535344744,0.226658044621988,0.223282751130385,0.349626870421625,0.253674765979747,0.284623703288315,0.214224523047224
0.185615442172808,0.229990961930191,0.223494139900216,0.237526501762159,0.244679564370565,0.289986047831123,0.3105859757624,0.284896393168387,0.334268405326097
0.15163543330976,0.209260717357909,0.194514571201686,0.161473293307753,0.211838493642718,0.274443279463841,0.221074148443658,0.268908633929993,0.224040811525162
0.257013098097416,0.292338612640633,0.219228011044131,0.248847550875437,0.354540847596638,0.251389512241545,0.297695009775821,0.305575165541744,0.348264578369339
0.219808628190502,0.278956509955553,0.221256951083175,0.236047226214185,0.280003559783557,0.282481225417486,0.323494808170152,0.275527413873355,0.29926967877742
0.198429445393537,0.282768034551501,0.186229721681501,0.21316084322634,0.290085205518526,0.275671542334939,0.301502861487883,0.279675653905075,0.303334496531864
0.209440845442839,0.284401904553428,0.199078635566203,0.221584186673847,0.316493860418397,0.2712237061717,0.29716290088735,0.299977036426793,0.332707955474668
0.203607911283797,0.370141488566839,0.192246309299317,0.196004606711935,0.288036491721275,0.345177361610688,0.348324668720957,0.274320175844376,0.2699966917574
0.281742806655583,0.317936475475448,0.323121778573119,0.254468358181383,0.353019700734681,0.367158685642973,0.283032004350593,0.422545177538465,0.318957664794285
0.192303613207151,0.292170435052318,0.220806973980847,0.19824036251459,0.321220479625262,0.354759856901684,0.298655331825579,0.377907251606442,0.327000814562489
0.191335276322755,0.257753799873094,0.185423521817806,0.195074394140378,0.264568247992199,0.245833818811985,0.256633751145815,0.249824835718296,0.264250258192978
0.220631624203689,0.328473308580908,0.202098248563861,0.216768140481946,0.286302935157968,0.292178709006199,0.336323007397395,0.273726851391042,0.294698351920664
0.262162576267176,0.306547955050947,0.258637693223574,0.263975342158405,0.282387326684543,0.293127924400144,0.309641645887527,0.285331099661084,0.296137035013151
0.183097868636705,0.249204070503431,0.171741401400117,0.182908217331004,0.300972985000479,0.236848970465984,0.266041893543307,0.271536136389839,0.315901468133046
0.220456811896946,0.290925953784811,0.19880616628763,0.223764452389835,0.282693485466197,0.240169885567549,0.289132659159959,0.244741022726116,0.267864859655616
0.20681904459153,0.24710894288103,0.217761260395073,0.207973827342554,0.271370158907403,0.272485025697475,0.242763810208929,0.278092890859167,0.2984665798396
0.205493386875097,0.298303396901312,0.204525245131939,0.206026766587175,0.299608101950164,0.290222414577273,0.302472068595728,0.28963535423376,0.29500253343475
0.167805789421779,0.231922564029102,0.19320422100666,0.180703215543273,0.222411048651534,0.260986796555438,0.251708873370493,0.26016697701231,0.249409041482658
0.254313488113327,0.338432772617115,0.261549596778784,0.227904447206862,0.298175111441326,0.356686874192064,0.293176697864786,0.306840513325142,0.261484813593252
0.197149479100253,0.271713860838024,0.192913237697893,0.216939424853541,0.27787085110208,0.276620255606208,0.286170576458908,0.279309370606542,0.288598340745089
0.236557965757719,0.36107226264105,0.273699696374419,0.226790025480532,0.357598879774213,0.448680495220622,0.341108221388603,0.404823495761254,0.334753716992178
0.272989734556914,0.309237903924531,0.21616983866614,0.264643795752352,0.320992160580414,0.249236858026339,0.280724752690118,0.248725833436053,0.312262194544804
0.330368625160407,0.265624080986381,0.391613545878571,0.330113406420274,0.30216281152664,0.311343857706082,0.261331847972113,0.357358671466514,0.303577544770334
0.269177649344088,0.279087121023373,0.255994050161656,0.301391082849692,0.273229277228091,0.263908227802081,0.298030835452932,0.25943976863097,0.299301155420235
0.209102017046676,0.345682716115592,0.250393304089522,0.191234808339389,0.345843489250192,0.402998448280625,0.308546563255344,0.399828985672044,0.306917184964851
0.23131725682754,0.347677741314798,0.209073617399219,0.261004603124532,0.29418348929153,0.312939483288215,0.391447251451361,0.273903296186781,0.314190271352044
0.200361217304326,0.286251508493276,0.210583463928625,0.225554083939225,0.328533753632235,0.279406271091167,0.331226375691023,0.319826806936153,0.384863592850579
0.245185739750016,0.28331619894427,0.252917380018527,0.201177283216786,0.349228247699293,0.322326905881926,0.234551665771662,0.365923350603755,0.288329710439884
0.258049626286739,0.300451842936681,0.232354849552805,0.265008507330736,0.30925001069529,0.268293663195886,0.299793604145636,0.274336624581466,0.294304951359813
0.248979801846936,0.306356046978657,0.249131661145704,0.271931202820753,0.264144253755982,0.337280952874242,0.349774021054254,0.262361200880869,0.307051761735645
0.230229763686933,0.262439150381853,0.22344517868291,0.235084223351866,0.23512103381245,0.247457030505353,0.255362761946615,0.238340815917942,0.234204067629353
0.207075189324758,0.289747021017443,0.220833523744427,0.201292004460716,0.27453041544455,0.300415495216295,0.263224042304041,0.288206739377016,0.263921317186926
0.247870646200727,0.34958456213564,0.211496252088281,0.251954790592418,0.342291999170036,0.294525472019559,0.364654834969994,0.280273331717267,0.331700673317857
0.209055633999083,0.27267269592732,0.199154393884963,0.241311505834604,0.321302054781191,0.238024486856086,0.307676163289409,0.297925777713822,0.375530493335524
0.228206602280694,0.339106622492783,0.247822091841413,0.211893456913658,0.294444797824446,0.375223905525143,0.321725957809473,0.32995795729921,0.292014826079115
0.196269631429653,0.253396832860763,0.189387486536259,0.224089357798819,0.25239994416056,0.245448639892236,0.284894935732559,0.249965647847373,0.278273616700953
0.207604209434465,0.299520867825248,0.21120519430555,0.182795141780789,0.292113753019997,0.307681222937628,0.260087297549726,0.29531340416687,0.2476656089932
0.19908371037506,0.292368919952989,0.2344192055249,0.235933537730193,0.307286753114887,0.345178463094238,0.337537272205452,0.359323628802891,0.358042024999212
0.247104284603997,0.298583592788293,0.286402628259599,0.241574208895167,0.317440703195412,0.343340640697252,0.29282046606089,0.363504864758542,0.307368318634444
0.19480819422856,0.25716881159957,0.187658110593108,0.226592893974241,0.250823391431948,0.261069226623191,0.295798332825714,0.232126617842168,0.293222299638957
0.237373864545879,0.29790457755388,0.205066442798759,0.247407481895887,0.342838712179202,0.265976814289194,0.300871082402365,0.307928468402447,0.344443586103623
0.238059717800312,0.30488167121327,0.212942648026651,0.219661329199662,0.2857617428487,0.271623794715211,0.260882440214374,0.250657951923364,0.249788789709584
0.215960301080172,0.273572849120666,0.22772498961666,0.224212570590999,0.269684132174654,0.280801189576324,0.27877727165765,0.2854150143136,0.27797441896412
0.218101871688648,0.248178709849338,0.245560808896047,0.236296848489588,0.287979774026008,0.272426012807496,0.269131794614622,0.323154218251073,0.315402022575077
0.18756510976787,0.311863291552463,0.204140867014914,0.191962082623686,0.335112445864404,0.334088569616843,0.318713780372084,0.364198487547223,0.356777041492949
0.305975581216653,0.36353327039909,0.243037569685781,0.272767196398843,0.342819832943547,0.295635031343506,0.331600233954731,0.278962438828116,0.303540243760418
0.248905500911808,0.364518341211152,0.248881333424532,0.220101012036594,0.341083873412534,0.360540463993841,0.318501583375606,0.347806975188184,0.313029011373684
0.185462287180083,0.25649623744805,0.243392064915368,0.172864957134846,0.291207249764724,0.335088493608316,0.23759552438001,0.364307770943868,0.256268353957225
0.221285084471096,0.311746244399352,0.179337910898516,0.195381840454265,0.298744346465741,0.254331635523168,0.277578028541673,0.251674892665702,0.260019504102349
0.177629992165762,0.246624911327955,0.179928209680192,0.204406673229828,0.26441896578522,0.244911651226754,0.27138626196396,0.264983941659016,0.302573874670653
0.204069887709585,0.298850745195152,0.184658845433948,0.201041570536355,0.276502033276231,0.260488538011008,0.302530699390312,0.249084288197083,0.275513383938166
0.201456921714656,0.273289604331328,0.264498415416628,0.179864491996494,0.265593147088911,0.360825336020632,0.22849765336655,0.347082479232244,0.226510839716174
0.244049647792334,0.281675822962524,0.234111632726785,0.284283511281413,0.281434136813193,0.271319374372281,0.371171222824171,0.270603120463458,0.332726926447672
0.313051620011218,0.329385763191136,0.267576326223077,0.339042134759678,0.333831790275633,0.2900838874119,0.357301597917171,0.290280599461846,0.368271296656467
0.187598411309272,0.240783360994879,0.203971615315787,0.219343053483569,0.242218754241533,0.250988063507007,0.286420365084112,0.253408787885054,0.288927513936389
